"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474208","FPKM.SRR8474209","FPKM.SRR8474210","FPKM.SRR8474211","FPKM.SRR8474212","FPKM.SRR8474213","FPKM.SRR8474214","FPKM.SRR8474215","..files.testis_1.txt_mean_female","..files.testis_2.txt_mean_male","Remark","Organism","Tissue","GEO_accession"
"4318","ENSMFAG00000043975","-","NEK1","chr5",168774445,168774496,NA,NA,0.000483814013768,0.016275952818,"0.947,0.92,1.0,0.979","1.0,0.977,0.984,0.967","SE","5","NEK1",34.0531620156756,29.6690737846311,29.771824128642,27.2258860690066,29.7887357934912,30.8461549570625,32.7475870671324,31.2009469263929,30.1799864994888,31.1458561860197,NA,"Macaca_fascicularis","testis","GSE125483"
"4319","ENSMFAG00000043975","-","NEK1","chr5",168774238,168774313,168774445,168774496,5.92307393323e-05,0.000483879537168,"0.98,0.99,0.879,0.882","0.886,0.908,0.866,0.938","MXE","5","NEK1",34.0531620156756,29.6690737846311,29.771824128642,27.2258860690066,29.7887357934912,30.8461549570625,32.7475870671324,31.2009469263929,30.1799864994888,31.1458561860197,NA,"Macaca_fascicularis","testis","GSE125483"
"4320","ENSMFAG00000043975","-","NEK1","chr5",168768510,168768674,168774238,168774313,0.00543957343164,0.0260526938042,"0.819,0.789,0.529,0.61","0.588,0.57,0.545,0.574","MXE","5","NEK1",34.0531620156756,29.6690737846311,29.771824128642,27.2258860690066,29.7887357934912,30.8461549570625,32.7475870671324,31.2009469263929,30.1799864994888,31.1458561860197,NA,"Macaca_fascicularis","testis","GSE125483"
"4321","ENSMFAG00000043979","-","KIF9","chr2",102266336,102266551,102270431,102270565,1.05673503836e-07,1.399839516e-06,"0.991,0.991,0.509,0.548","0.537,0.551,0.541,0.574","MXE","2","KIF9",32.3271814730314,31.6717449163542,33.0229078990482,35.3016939224113,32.9270995113931,32.0938899449091,32.0302700951832,30.7285500940294,33.0808820527113,31.9449524113787,NA,"Macaca_fascicularis","testis","GSE125483"
"4322","ENSMFAG00000043985","-","COL5A3","chr19",10247666,10247780,10249440,10249593,0.000908222918284,0.00569817316537,"0.124,0.174,0.179,0.195","0.208,0.246,0.208,0.19","MXE","19","COL5A3",29.832054,31.430519,35.86974,39.186527,39.136326,35.656578,35.99667,31.801403,34.07971,35.64774425,NA,"Macaca_fascicularis","testis","GSE125483"
"4323","ENSMFAG00000043993","+","KIF17","chr1",207701884,207702032,207704557,207705117,1.02887048881e-08,1.64897908069e-07,"0.998,0.999,0.524,0.522","0.535,0.523,0.529,0.584","MXE","1","KIF17",80.541741834492,87.6777687360962,98.4100538205882,105.22591389385,94.025657223262,92.8655652377005,87.2787826770054,88.0382390716577,92.9638695712566,90.5520610524064,NA,"Macaca_fascicularis","testis","GSE125483"
"4324","ENSMFAG00000043995","+","POLM","chr3",76449569,76449672,NA,NA,9.5223967822e-08,2.68458340052e-05,"0.38,0.599,0.55,0.352","1.0,0.765,1.0,1.0","SE","3","POLM",1.27765229653084,1.41920098623348,1.18398371062775,1.67155351211454,1.16048710903084,1.21965900165198,0.899730133535242,1.31282803992291,1.38809762637665,1.14817607103524,NA,"Macaca_fascicularis","testis","GSE125483"
"4325","ENSMFAG00000043997","-","PER1","chr16",8274371,8274136,NA,NA,5.53566608108e-08,3.30294742838e-06,"0.478,0.557,0.944,0.867","0.924,0.983,1.0,0.926","A3SS","16","PER1",17.2816904782669,18.1946000002786,19.7135800250766,22.5746273889663,20.0492403471719,19.73954976219,18.5117369803566,17.7026776184174,19.4411244731471,19.000801177034,NA,"Macaca_fascicularis","testis","GSE125483"
"4326","ENSMFAG00000043999","+","MYL6B","chr11",55077127,55077271,55077488,55077662,5.90152246849e-07,6.84694375086e-06,"0.008,0.012,0.28,0.287","0.256,0.239,0.312,0.215","MXE","11","MYL6B",8.7927886180061,9.01227590793489,10.7385975610376,9.28268527670397,11.0380841805697,8.77800270701933,9.0659665681587,9.65358597049847,9.45658684092064,9.63390985656155,NA,"Macaca_fascicularis","testis","GSE125483"
"4327","ENSMFAG00000044005","-","BBOX1","chr14",40375318,40375424,40397439,40397638,0.00558446610184,0.0265522206978,"0.343,0.419,0.521,0.456","0.547,0.509,0.538,0.504","MXE","14","BBOX1",4.15437829668526,4.34095343157204,4.21861755562849,3.75240381030522,4.64410131933049,4.8174420708894,4.28214820676075,4.79119434066295,4.11658827354775,4.6337214844109,NA,"Macaca_fascicularis","testis","GSE125483"
"4328","ENSMFAG00000044014","-","TMTC4","chr17",83260940,83261028,NA,NA,0.000731513410601,0.022017114064,"0.887,0.77,1.0,1.0","0.781,1.0,1.0,1.0","SE","17","TMTC4",1.77978875581703,1.58064280010576,1.31594758884188,1.29596317437864,1.5334928774458,0.944857876916975,1.63183996007403,1.76658554944474,1.49308557978583,1.46919406597039,NA,"Macaca_fascicularis","testis","GSE125483"
"4329","ENSMFAG00000044021","-","RRNAD1","chr1",94971642,94971827,94973122,94973607,0.000418833485138,0.00285357579555,"0.091,0.116,0.307,0.308","0.322,0.284,0.308,0.276","MXE","1","RRNAD1",35.6102219143258,37.8592787359551,42.5823055449438,45.5614148244382,41.9676314157303,40.570701488764,41.4318573412921,37.8675025280899,40.4033052549157,40.4594231934691,NA,"Macaca_fascicularis","testis","GSE125483"
"4330","ENSMFAG00000044021","-","RRNAD1","chr1",94973122,94973607,NA,NA,0.00189285149655,0.0456151281196,"0.143,0.149,0.474,0.436","0.551,0.465,0.426,0.424","SE","1","RRNAD1",35.6102219143258,37.8592787359551,42.5823055449438,45.5614148244382,41.9676314157303,40.570701488764,41.4318573412921,37.8675025280899,40.4033052549157,40.4594231934691,NA,"Macaca_fascicularis","testis","GSE125483"
"4331","ENSMFAG00000044026","-","IFT22","chr3",45646974,45647177,45649598,45649675,0.00366953212708,0.0189919157814,"0.37,0.355,0.179,0.174","0.179,0.182,0.196,0.167","MXE","3","IFT22",67.8009155556793,68.7472590094655,74.9673819649221,72.7404455105791,72.3104367288419,66.6723044832962,71.1590330389755,73.7422703708241,71.0640005101615,70.9710111554844,NA,"Macaca_fascicularis","testis","GSE125483"
"4332","ENSMFAG00000044026","-","IFT22","chr3",45649598,45649675,NA,NA,2.31551016425e-05,0.00172080700511,"0.907,0.96,0.965,0.928","0.974,0.971,0.969,0.972","SE","3","IFT22",67.8009155556793,68.7472590094655,74.9673819649221,72.7404455105791,72.3104367288419,66.6723044832962,71.1590330389755,73.7422703708241,71.0640005101615,70.9710111554844,NA,"Macaca_fascicularis","testis","GSE125483"
"4333","ENSMFAG00000044026","-","IFT22","chr3",45648779,45648869,NA,NA,9.68594623163e-06,0.000919875695585,"0.966,0.986,0.989,0.977","0.992,0.991,0.99,0.992","SE","3","IFT22",67.8009155556793,68.7472590094655,74.9673819649221,72.7404455105791,72.3104367288419,66.6723044832962,71.1590330389755,73.7422703708241,71.0640005101615,70.9710111554844,NA,"Macaca_fascicularis","testis","GSE125483"
"4334","ENSMFAG00000044031","+","DAB1","chr1",170347364,170347913,170351538,170351666,0.00610931100427,0.0285037626659,"0.217,0.243,0.699,0.41","0.815,0.539,0.625,0.625","MXE","1","DAB1",1.94546044301924,1.87986998717316,1.79605508732116,1.93225995757277,1.70194242229896,1.83025101430686,1.60549121065614,1.82042134089788,1.88841136877158,1.73952649703996,NA,"Macaca_fascicularis","testis","GSE125483"
"4335","ENSMFAG00000044046","+","CREM","chr9",35846106,35846249,35867682,35867718,0.00743055948872,0.0334024076673,"0.323,0.302,0.813,0.804","0.792,0.808,0.803,0.797","MXE","9","CREM",120.235355243132,122.426132639766,123.407221366415,122.886372796703,132.721507955014,121.664490324176,120.60028743853,128.576358225962,122.238770511504,125.890660985921,NA,"Macaca_fascicularis","testis","GSE125483"
"4336","ENSMFAG00000044046","+","CREM","chr9",35854660,35854849,35873162,35873319,4.09384748323e-10,8.55132014212e-09,"0.005,0.006,0.435,0.426","0.428,0.43,0.422,0.407","MXE","9","CREM",120.235355243132,122.426132639766,123.407221366415,122.886372796703,132.721507955014,121.664490324176,120.60028743853,128.576358225962,122.238770511504,125.890660985921,NA,"Macaca_fascicularis","testis","GSE125483"
"4337","ENSMFAG00000044046","+","CREM","chr9",35867682,35867718,NA,NA,0.000332407336715,0.0123369406487,"0.925,0.93,0.974,0.951","0.972,0.972,0.97,0.962","SE","9","CREM",120.235355243132,122.426132639766,123.407221366415,122.886372796703,132.721507955014,121.664490324176,120.60028743853,128.576358225962,122.238770511504,125.890660985921,NA,"Macaca_fascicularis","testis","GSE125483"
"4338","ENSMFAG00000044046","+","CREM","chr9",35846106,35846249,35854660,35854849,8.41854486566e-07,9.55532234481e-06,"0.031,0.027,0.427,0.43","0.431,0.437,0.409,0.424","MXE","9","CREM",120.235355243132,122.426132639766,123.407221366415,122.886372796703,132.721507955014,121.664490324176,120.60028743853,128.576358225962,122.238770511504,125.890660985921,NA,"Macaca_fascicularis","testis","GSE125483"
"4339","ENSMFAG00000044046","+","CREM","chr9",35854660,35854849,NA,NA,0.000651128338156,0.0201830463433,"0.975,0.976,0.996,0.991","0.995,0.995,0.995,0.993","SE","9","CREM",120.235355243132,122.426132639766,123.407221366415,122.886372796703,132.721507955014,121.664490324176,120.60028743853,128.576358225962,122.238770511504,125.890660985921,NA,"Macaca_fascicularis","testis","GSE125483"
"4340","ENSMFAG00000044046","+","CREM","chr9",35846106,35846249,35854660,35854849,2.43774733066e-07,3.03702688278e-06,"0.024,0.023,0.427,0.429","0.431,0.437,0.409,0.423","MXE","9","CREM",120.235355243132,122.426132639766,123.407221366415,122.886372796703,132.721507955014,121.664490324176,120.60028743853,128.576358225962,122.238770511504,125.890660985921,NA,"Macaca_fascicularis","testis","GSE125483"
"4341","ENSMFAG00000044046","+","CREM","chr9",35854660,35854849,35873162,35873319,5.46748979424e-10,1.11101515916e-08,"0.002,0.004,0.434,0.426","0.428,0.43,0.422,0.408","MXE","9","CREM",120.235355243132,122.426132639766,123.407221366415,122.886372796703,132.721507955014,121.664490324176,120.60028743853,128.576358225962,122.238770511504,125.890660985921,NA,"Macaca_fascicularis","testis","GSE125483"
"4342","ENSMFAG00000044046","+","CREM","chr9",35854660,35854849,35867682,35867718,0.00172127914116,0.0100017691351,"0.76,0.754,0.861,0.856","0.847,0.854,0.864,0.855","MXE","9","CREM",120.235355243132,122.426132639766,123.407221366415,122.886372796703,132.721507955014,121.664490324176,120.60028743853,128.576358225962,122.238770511504,125.890660985921,NA,"Macaca_fascicularis","testis","GSE125483"
"4343","ENSMFAG00000044046","+","CREM","chr9",35846106,35846249,35854660,35854849,0.00108454222842,0.00665673573045,"0.131,0.123,0.413,0.409","0.407,0.419,0.39,0.401","MXE","9","CREM",120.235355243132,122.426132639766,123.407221366415,122.886372796703,132.721507955014,121.664490324176,120.60028743853,128.576358225962,122.238770511504,125.890660985921,NA,"Macaca_fascicularis","testis","GSE125483"
"4344","ENSMFAG00000044046","+","CREM","chr9",35854660,35854849,NA,NA,8.22098214559e-06,0.000821724533552,"0.852,0.856,0.908,0.902","0.921,0.898,0.917,0.917","SE","9","CREM",120.235355243132,122.426132639766,123.407221366415,122.886372796703,132.721507955014,121.664490324176,120.60028743853,128.576358225962,122.238770511504,125.890660985921,NA,"Macaca_fascicularis","testis","GSE125483"
"4345","ENSMFAG00000044046","+","CREM","chr9",35814601,35814725,35845860,35845958,0.000342219180759,0.00237219480434,"0.076,0.081,0.205,0.191","0.167,0.18,0.164,0.197","MXE","9","CREM",120.235355243132,122.426132639766,123.407221366415,122.886372796703,132.721507955014,121.664490324176,120.60028743853,128.576358225962,122.238770511504,125.890660985921,NA,"Macaca_fascicularis","testis","GSE125483"
"4346","ENSMFAG00000044046","+","CREM","chr9",35846106,35846249,NA,NA,3.33066907388e-16,9.76552172462e-13,"0.855,0.851,0.994,0.988","0.993,0.993,0.993,0.99","SE","9","CREM",120.235355243132,122.426132639766,123.407221366415,122.886372796703,132.721507955014,121.664490324176,120.60028743853,128.576358225962,122.238770511504,125.890660985921,NA,"Macaca_fascicularis","testis","GSE125483"
"4347","ENSMFAG00000044060","+","EPS15","chr1",176178173,176178250,176180182,176180345,0,0,"0.001,0.001,0.064,0.057","0.058,0.078,0.096,0.071","MXE","1","EPS15",65.2737191395546,61.8130739925769,53.0201942901379,47.9837506063627,55.2077081149523,60.816794930859,61.6444481529162,62.1018518504772,57.022684507158,59.9427007623012,NA,"Macaca_fascicularis","testis","GSE125483"
"4348","ENSMFAG00000044060","+","EPS15","chr1",176148215,176148413,176150551,176150755,4.89242336588e-06,4.83924485103e-05,"0.039,0.018,0.436,0.403","0.4,0.376,0.402,0.405","MXE","1","EPS15",65.2737191395546,61.8130739925769,53.0201942901379,47.9837506063627,55.2077081149523,60.816794930859,61.6444481529162,62.1018518504772,57.022684507158,59.9427007623012,NA,"Macaca_fascicularis","testis","GSE125483"
"4349","ENSMFAG00000044060","+","EPS15","chr1",176105985,176106075,NA,NA,0.000252545495246,0.0100424510677,"0.957,0.941,0.949,0.989","0.988,0.989,0.983,0.968","SE","1","EPS15",65.2737191395546,61.8130739925769,53.0201942901379,47.9837506063627,55.2077081149523,60.816794930859,61.6444481529162,62.1018518504772,57.022684507158,59.9427007623012,NA,"Macaca_fascicularis","testis","GSE125483"
"4350","ENSMFAG00000044060","+","EPS15","chr1",176109087,176109244,176133297,176133370,1.52851292512e-07,1.96268561489e-06,"0.017,0.02,0.406,0.441","0.429,0.413,0.458,0.36","MXE","1","EPS15",65.2737191395546,61.8130739925769,53.0201942901379,47.9837506063627,55.2077081149523,60.816794930859,61.6444481529162,62.1018518504772,57.022684507158,59.9427007623012,NA,"Macaca_fascicularis","testis","GSE125483"
"4351","ENSMFAG00000044060","+","EPS15","chr1",176107025,176107171,NA,NA,0.00078845244467,0.0233891504319,"0.937,0.916,0.919,0.973","0.979,0.963,0.96,0.972","SE","1","EPS15",65.2737191395546,61.8130739925769,53.0201942901379,47.9837506063627,55.2077081149523,60.816794930859,61.6444481529162,62.1018518504772,57.022684507158,59.9427007623012,NA,"Macaca_fascicularis","testis","GSE125483"
"4352","ENSMFAG00000044060","+","EPS15","chr1",176146851,176147013,176150551,176150755,2.21016205337e-10,4.93163025342e-09,"0.005,0.001,0.383,0.352","0.369,0.349,0.377,0.35","MXE","1","EPS15",65.2737191395546,61.8130739925769,53.0201942901379,47.9837506063627,55.2077081149523,60.816794930859,61.6444481529162,62.1018518504772,57.022684507158,59.9427007623012,NA,"Macaca_fascicularis","testis","GSE125483"
"4353","ENSMFAG00000044060","+","EPS15","chr1",176146851,176147013,176148215,176148413,5.50405276911e-11,1.38794969226e-09,"0.008,0.012,0.337,0.329","0.344,0.345,0.348,0.325","MXE","1","EPS15",65.2737191395546,61.8130739925769,53.0201942901379,47.9837506063627,55.2077081149523,60.816794930859,61.6444481529162,62.1018518504772,57.022684507158,59.9427007623012,NA,"Macaca_fascicularis","testis","GSE125483"
"4354","ENSMFAG00000044060","+","EPS15","chr1",176150551,176150755,176153089,176153203,1.91850323961e-07,2.43950624575e-06,"0.003,0.011,0.471,0.52","0.468,0.45,0.443,0.446","MXE","1","EPS15",65.2737191395546,61.8130739925769,53.0201942901379,47.9837506063627,55.2077081149523,60.816794930859,61.6444481529162,62.1018518504772,57.022684507158,59.9427007623012,NA,"Macaca_fascicularis","testis","GSE125483"
"4355","ENSMFAG00000044067","-","DDX50","chr9",66761572,66761617,66764182,66764317,8.89963058258e-05,0.000707709985157,"0.469,0.466,0.524,0.521","0.57,0.609,0.573,0.578","MXE","9","DDX50",27.549714607487,25.9524878658265,25.7986594288362,24.7620338954781,25.5392232290586,26.0259177605634,27.5194814347665,24.3757237335063,26.015723949407,25.8650865394737,NA,"Macaca_fascicularis","testis","GSE125483"
"4356","ENSMFAG00000044067","-","DDX50","chr9",66768597,66768757,66769279,66769353,0.000446895726964,0.00302703157455,"0.923,0.932,0.557,0.551","0.55,0.568,0.568,0.583","MXE","9","DDX50",27.549714607487,25.9524878658265,25.7986594288362,24.7620338954781,25.5392232290586,26.0259177605634,27.5194814347665,24.3757237335063,26.015723949407,25.8650865394737,NA,"Macaca_fascicularis","testis","GSE125483"
"4357","ENSMFAG00000044070","-","ANKRD31","chr6",73318617,73318689,NA,NA,0.000283119447858,0.0109320397865,"0.768,0.875,0.836,0.822","0.909,1.0,0.854,0.903","SE","6","ANKRD31",6.442393,6.03563,5.21751,5.548843,5.603248,5.976785,6.210088,5.653647,5.811094,5.860942,NA,"Macaca_fascicularis","testis","GSE125483"
"4358","ENSMFAG00000044073","-","RNF19A","chr8",101415864,101416073,101428707,101429474,0.00191571283784,0.0109551556546,"0.166,0.144,0.527,0.499","0.541,0.52,0.533,0.483","MXE","8","RNF19A",44.301807,40.988892,38.813324,36.76012,38.596302,41.013081,42.988644,40.4795,40.21603575,40.76938175,NA,"Macaca_fascicularis","testis","GSE125483"
"4359","ENSMFAG00000044082","-","PLEKHM2","chr1",212723023,212723083,212724478,212724665,0.0112673932082,0.04522948597,"0.595,0.587,0.7,0.748","0.78,0.732,0.72,0.695","MXE","1","PLEKHM2",29.5418371412126,31.367428089537,34.775673519826,36.3408474305449,33.8954977413661,33.0489664783832,31.8048446428754,31.1686270079304,33.0064465452801,32.4794839676388,NA,"Macaca_fascicularis","testis","GSE125483"
"4360","ENSMFAG00000044083","+","REC8","chr7",87959199,87959328,87959710,87959777,1.17399423516e-11,3.51024276313e-10,"0.004,0.002,0.319,0.348","0.283,0.312,0.367,0.295","MXE","7","REC8",62.677747816657,66.2090279739734,74.3247553794101,80.0639992521689,74.820244004627,70.553273935801,68.8639241399653,71.2602575604396,70.8188826055523,71.3744249102082,NA,"Macaca_fascicularis","testis","GSE125483"
"4361","ENSMFAG00000044085","-","C4H6orf201","chr4",166907971,166908192,166916276,166916374,0.00913965725293,0.0390234651783,"0.684,0.686,0.465,0.47","0.455,0.466,0.458,0.477","MXE","4","C4H6orf201",235.753586,249.368090001795,239.881485,248.548431,256.050201,239.991272,237.472336,256.407654,243.387898000449,247.48036575,NA,"Macaca_fascicularis","testis","GSE125483"
"4362","ENSMFAG00000044086","+","TTC26","chr3",172136710,172136760,172142238,172142384,0.00531221049035,0.0255298868635,"0.489,0.54,0.471,0.454","0.369,0.408,0.371,0.478","MXE","3","TTC26",19.2870226631679,17.7346231984733,16.1061650491412,15.5364822853053,16.007569697042,18.4512847471374,17.5701289012405,17.8170483936069,17.1660732990219,17.4615079347567,NA,"Macaca_fascicularis","testis","GSE125483"
"4363","ENSMFAG00000044087","-",NA,"chr12",132281399,132281556,132285907,132286105,9.9108110484e-06,9.32703575733e-05,"0.298,0.531,0.145,0.404","0.0,0.175,0.0,0.0","MXE","12","ENSMFAG00000044087",1.48394388346511,1.41669423306978,1.41533481058783,1.7007858817463,1.36928845170162,1.60004632072877,1.46214124407013,1.42834552698522,1.50418970221726,1.46495538587144,NA,"Macaca_fascicularis","testis","GSE125483"
"4364","ENSMFAG00000044106","-","PHKA2","chrX",16784348,16784402,NA,NA,2.53754959822e-07,6.26621557623e-05,"0.431,0.362,0.694,0.362","1.0,1.0,0.532,1.0","SE","X","PHKA2",23.6857383749222,19.0185656425161,24.380339676147,24.6693094340876,18.73813000519,24.0925306061864,18.6703803363089,23.441946411667,22.9384882819182,21.2357468398381,NA,"Macaca_fascicularis","testis","GSE125483"
"4365","ENSMFAG00000044114","-","ZCWPW1","chr3",44667332,44667484,44667797,44667915,0.00257803722632,0.0141566898363,"0.863,0.86,0.502,0.534","0.551,0.51,0.524,0.488","MXE","3","ZCWPW1",25.6009546125737,25.8297166679764,26.1662691123772,26.7051992569745,26.8594061516699,24.7185078153242,25.7257975178782,24.9669688785855,26.0755349124755,25.5676700908645,NA,"Macaca_fascicularis","testis","GSE125483"
"4366","ENSMFAG00000044114","-","ZCWPW1","chr3",44657870,44657975,44659685,44659806,0.00316715534636,0.0167904157546,"0.409,0.425,0.52,0.509","0.546,0.548,0.515,0.568","MXE","3","ZCWPW1",25.6009546125737,25.8297166679764,26.1662691123772,26.7051992569745,26.8594061516699,24.7185078153242,25.7257975178782,24.9669688785855,26.0755349124755,25.5676700908645,NA,"Macaca_fascicularis","testis","GSE125483"
