,id,strand,symbol.x,chr.x,as_site1,as_site2,as_site3,as_site4,as_pvalue,IncLevel1,IncLevel2,as_type,female,male,..files.brain_mean_female,..files.brain_mean_male,Remark,Organism,Tissue,GEO_accession
1679,ENSCAFG00000017766,+,TPGS2,chr7,53454071,53454200,53463175,53463289,8.00095E-05,"0.0,0.204,0.174","0.0,0.002,0.236",MXE,"23.002833205165,22.6989567747489,19.1631243859397","23.164883563845,22.5649929239598,23.8065223787661",21.62163812,23.17879962,NA,dog,brain,GSE125483
1680,ENSCAFG00000017810,-,ANKS4B,chr6,24217563,24217806,NA,NA,0.001194848,"0.644,0.713,1.0","0.22,0.345,1.0",SE,"7.65794925376489,7.22993229669589,7.15850925241627","7.05823896403686,6.7389380561924,6.79806350280962",7.348796934,6.865080174,NA,dog,brain,GSE125483
1681,ENSCAFG00000017820,+,CD276,chr30,36978513,36978852,36979915,36980254,1.93714E-07,"0.833,0.4,0.5","1.0,0.955,1.0",MXE,"1.20413344784234,1.1348991943595,1.30432202106694","1.2187658280666,1.3273294298335,0.846701613319742",1.214451554,1.13093229,NA,dog,brain,GSE125483
1682,ENSCAFG00000017821,-,SETD3,chr8,67832344,67832419,67837061,67837176,2.01109E-10,"1.0,0.911,0.911","0.999,0.996,0.951",MXE,"66.4617466329996,79.429495812364,66.3220456900305","68.0949242398781,57.4238985158903,78.8916335089247",70.73776271,68.13681875,NA,dog,brain,GSE125483
1683,ENSCAFG00000017830,+,ZNHIT3,chr9,36378554,36378586,NA,NA,0.00047853,"0.986,0.962,1.0","0.969,0.949,0.951",SE,"22.3457772097649,23.1784119647378,23.7597211030741","26.3222001220615,28.4999347142857,22.3841313933092",23.09463676,25.73542208,NA,dog,brain,GSE125483
1684,ENSCAFG00000017840,-,ELP2,chr7,54019213,54019335,NA,NA,0.001209801,"1.0,0.896,1.0","0.424,0.556,1.0",SE,"14.6989225639694,15.9049594576271,13.9252346279388","14.819335654456,14.7950515013669,22.5115724784035",14.84303888,17.37531988,NA,dog,brain,GSE125483
1685,ENSCAFG00000017840,-,ELP2,chr7,54016671,54016785,NA,NA,0.000572637,"0.994,1.0,1.0","0.947,0.97,1.0",SE,"14.6989225639694,15.9049594576271,13.9252346279388","14.819335654456,14.7950515013669,22.5115724784035",14.84303888,17.37531988,NA,dog,brain,GSE125483
1686,ENSCAFG00000017851,+,MAP2K4,chr5,36192380,36192500,36226863,36226941,0.000200289,"0.004,0.284,0.244","0.0,0.0,0.278",MXE,"75.1033939822526,60.0818711017065,53.0663861201365","57.2987657037543,69.6436342525597,92.8473555030717",62.7505504,73.26325182,NA,dog,brain,GSE125483
1687,ENSCAFG00000017851,+,MAP2K4,chr5,36192380,36192500,36204609,36204729,0.000110042,"0.006,0.286,0.233","0.008,0.005,0.248",MXE,"75.1033939822526,60.0818711017065,53.0663861201365","57.2987657037543,69.6436342525597,92.8473555030717",62.7505504,73.26325182,NA,dog,brain,GSE125483
1688,ENSCAFG00000017875,+,ARHGAP44,chr5,36943750,36943768,NA,NA,0.001182104,"0.0,0.0,1.0","1.0,1.0,1.0",SE,"69.159771412919,73.5247034955029,51.6119089108749","68.6962079460343,62.6495355053148,43.1158870122649",64.76546127,58.15387682,NA,dog,brain,GSE125483
1689,ENSCAFG00000017875,+,ARHGAP44,chr5,36944510,36944735,NA,NA,4.73216E-09,"0.934,1.0,0.924","1.0,1.0,1.0",SE,"69.159771412919,73.5247034955029,51.6119089108749","68.6962079460343,62.6495355053148,43.1158870122649",64.76546127,58.15387682,NA,dog,brain,GSE125483
1690,ENSCAFG00000017875,+,ARHGAP44,chr5,36943750,36943768,NA,NA,2.26529E-10,"0.717,1.0,0.696","1.0,1.0,1.0",SE,"69.159771412919,73.5247034955029,51.6119089108749","68.6962079460343,62.6495355053148,43.1158870122649",64.76546127,58.15387682,NA,dog,brain,GSE125483
1691,ENSCAFG00000017895,+,ZNF396,chr7,54666822,54666967,NA,NA,0.000699456,"0.938,1.0,1.0","1.0,0.743,1.0",SE,"2.374164,2.206749,3.255398","2.636057,3.175966,1.6937",2.612103667,2.501907667,NA,dog,brain,GSE125483
1692,ENSCAFG00000017919,-,BEGAIN,chr8,68820557,68820586,NA,NA,0.000500316,"0.972,0.947,1.0","0.899,0.89,1.0",SE,"8.83926888632205,10.9055166706313,5.00705698444648","8.40958742063129,8.64054153796889,1.86297542429094",8.25061418,6.304368128,NA,dog,brain,GSE125483
1693,ENSCAFG00000017920,+,ANGPTL6,chr20,50960081,50960269,NA,NA,4.9247E-05,"0.988,1.0,1.0","0.936,0.919,0.936",SE,"9.62076,11.29719,8.712915","10.832161,8.94159,5.531442",9.876955,8.435064333,NA,dog,brain,GSE125483
1694,ENSCAFG00000017920,+,ANGPTL6,chr20,50959355,50959533,NA,NA,5.21439E-06,"0.974,1.0,1.0","0.879,0.883,0.829",SE,"9.62076,11.29719,8.712915","10.832161,8.94159,5.531442",9.876955,8.435064333,NA,dog,brain,GSE125483
1695,ENSCAFG00000017939,+,ERI2,chr6,24551300,24551384,NA,NA,5.34779E-07,"1.0,1.0,1.0","1.0,0.723,0.786",SE,"10.843678,11.545959,12.581141","12.598804,12.6204872352941,15.6536150588235",11.656926,13.6243021,NA,dog,brain,GSE125483
1696,ENSCAFG00000017943,+,ANXA6,chr4,58118557,58118636,NA,NA,3.2856E-05,"0.981,0.978,0.967","0.972,0.939,0.961",SE,"178.544960088732,159.11341016338,142.189308887324","176.680564832394,113.254263183099,164.008716822535",159.9492264,151.3145149,NA,dog,brain,GSE125483
1697,ENSCAFG00000017958,+,COL5A3,chr20,51069923,51070140,NA,NA,0.001135529,"0.916,1.0,1.0","0.877,0.915,1.0",SE,"12.7947742252267,19.418446,18.3880422510917","13.986874981693,20.6376167939201,7.151471",16.86708749,13.92532093,NA,dog,brain,GSE125483
1698,ENSCAFG00000017958,+,COL5A3,chr20,51073953,51074028,NA,NA,1.85675E-05,"1.0,1.0,1.0","0.949,0.955,1.0",RI,"12.7947742252267,19.418446,18.3880422510917","13.986874981693,20.6376167939201,7.151471",16.86708749,13.92532093,NA,dog,brain,GSE125483
1699,ENSCAFG00000017973,+,MPI,chr30,37934662,37934863,NA,NA,5.48567E-05,"0.985,1.0,1.0","0.931,0.955,1.0",SE,"28.0438853482639,30.1403707659722,29.3247598923611","35.6937842739583,21.4454214409722,16.2698818614583",29.169672,24.46969586,NA,dog,brain,GSE125483
1700,ENSCAFG00000018005,-,MAN2C1,chr30,38221235,38221391,NA,NA,0.000183142,"1.0,1.0,1.0","0.857,0.968,1.0",SE,"9.19296447540473,13.1442885510585,10.0405148683064","10.8712386407223,13.35675673599,6.17064571419676",10.7925893,10.13288036,NA,dog,brain,GSE125483
1701,ENSCAFG00000018005,-,MAN2C1,chr30,38221253,38221391,NA,NA,4.95179E-05,"1.0,1.0,1.0","0.803,0.953,1.0",SE,"9.19296447540473,13.1442885510585,10.0405148683064","10.8712386407223,13.35675673599,6.17064571419676",10.7925893,10.13288036,NA,dog,brain,GSE125483
1702,ENSCAFG00000018010,-,SIN3A,chr30,38272082,38272334,NA,NA,0.000284397,"1.0,1.0,1.0","1.0,0.851,1.0",SE,"13.0581604490146,11.6551588389032,11.4183635961154","10.6763811860897,13.1931979228792,11.8778482132248",12.04389429,11.91580911,NA,dog,brain,GSE125483
1703,ENSCAFG00000018019,+,CENPV,chr5,39581276,39581391,NA,NA,0.000611543,"1.0,1.0,1.0","1.0,0.925,1.0",SE,"9.15348,9.724077,7.961934","10.459283,10.056608,5.8691",8.946497,8.794997,NA,dog,brain,GSE125483
1704,ENSCAFG00000018037,+,B4GALT6,chr7,57851078,57851320,57872766,57872883,6.83311E-08,"0.012,0.277,0.195","0.005,0.005,0.165",MXE,"45.3189875833333,38.135414,37.518002","36.517479,50.626891,66.5022628333333",40.32413453,51.21554428,NA,dog,brain,GSE125483
1705,ENSCAFG00000018037,+,B4GALT6,chr7,57879332,57879446,57897062,57897187,0.00010686,"0.012,0.235,0.206","0.01,0.006,0.223",MXE,"45.3189875833333,38.135414,37.518002","36.517479,50.626891,66.5022628333333",40.32413453,51.21554428,NA,dog,brain,GSE125483
1706,ENSCAFG00000018040,+,NCOR1,chr5,39827136,39827175,NA,NA,2.20439E-05,"1.0,1.0,1.0","0.177,0.659,1.0",A5SS,"27.1741362862341,21.9705985710127,24.2332870021831","22.9420095620376,27.7650120412371,24.2942355865373",24.45934062,25.00041906,NA,dog,brain,GSE125483
1707,ENSCAFG00000018040,+,NCOR1,chr5,39827136,39827175,NA,NA,0.002487778,"0.911,0.952,0.988","0.873,0.883,0.96",A5SS,"27.1741362862341,21.9705985710127,24.2332870021831","22.9420095620376,27.7650120412371,24.2942355865373",24.45934062,25.00041906,NA,dog,brain,GSE125483
1708,ENSCAFG00000018042,+,SNX33,chr30,38448995,38449027,NA,NA,0.001880965,"0.0,1.0,1.0","0.0,0.0,1.0",A5SS,"5.13053975205931,5.69682588591433,5.09641410873147","4.44029249917628,7.43614608031302,2.83283781136738",5.307926582,4.90309213,NA,dog,brain,GSE125483
1709,ENSCAFG00000018069,-,CCP110,chr6,25634144,25634222,NA,NA,0.001123134,"0.994,1.0,1.0","0.99,0.963,0.941",SE,"19.2989565494825,18.6308193017793,20.659677429236","17.9317994200488,22.3864918882428,24.6479861919991",19.52981776,21.65542583,NA,dog,brain,GSE125483
1710,ENSCAFG00000018069,-,CCP110,chr6,25730227,25730356,NA,NA,0.001227569,"1.0,1.0,1.0","0.941,0.953,1.0",SE,"19.2989565494825,18.6308193017793,20.659677429236","17.9317994200488,22.3864918882428,24.6479861919991",19.52981776,21.65542583,NA,dog,brain,GSE125483
1711,ENSCAFG00000018074,-,TTC19,chr5,39861622,39861717,NA,NA,0.000228409,"0.983,0.991,0.974","0.963,0.957,0.989",SE,"58.8022164984653,57.3746044591774,47.1733161157152","51.8041311224678,53.2880490647637,62.7487063772253",54.45004569,55.94696219,NA,dog,brain,GSE125483
1712,ENSCAFG00000018127,+,TMC7,chr6,25902330,25902486,NA,NA,0.000829341,"1.0,1.0,1.0","1.0,0.882,1.0",SE,"2.219625,1.049689,2.70038","1.415196,4.57459210320285,3.717174",1.989898,3.235654034,NA,dog,brain,GSE125483
1713,ENSCAFG00000018127,+,TMC7,chr6,25906488,25906567,NA,NA,1.2811E-05,"1.0,1.0,1.0","1.0,0.79,1.0",SE,"2.219625,1.049689,2.70038","1.415196,4.57459210320285,3.717174",1.989898,3.235654034,NA,dog,brain,GSE125483
1714,ENSCAFG00000018143,+,ETFA,chr30,39865125,39865207,39871542,39871642,0.000147928,"0.003,0.127,0.095","0.0,0.001,0.173",MXE,"35.004149106116,34.3611209200209,33.1764461996864","39.4142132148458,38.4638355023523,42.391562625196",34.18057208,40.08987045,NA,dog,brain,GSE125483
1715,ENSCAFG00000018205,+,TMEM241,chr7,64934516,64934586,64938851,64938945,0.002340762,"0.944,0.427,0.727","0.986,0.961,0.539",MXE,"3.77438936802168,4.09021599186992,3.61715234742547","3.47668628509485,3.90057982818428,3.69604839783198",3.827252569,3.691104837,NA,dog,brain,GSE125483
1716,ENSCAFG00000018229,+,ZNF358,chr20,52314073,52314182,NA,NA,0.000786489,"1.0,1.0,0.951","0.919,0.962,1.0",SE,"13.924815125182,17.2528650509461,11.1805582367783","16.3322248782145,16.353445648229,5.06470777680738",14.1194128,12.58345943,NA,dog,brain,GSE125483
1717,ENSCAFG00000018231,-,HMGXB3,chr4,59038242,59038338,NA,NA,4.14366E-05,"0.034,1.0,1.0","0.0,0.0,0.748",RI,"18.6871736303397,18.906221,15.539524","16.1576752387998,16.9936154959367,12.9793843292353",17.71097288,15.37689169,NA,dog,brain,GSE125483
1718,ENSCAFG00000018236,-,LRCH2,chrX,87914138,87914246,NA,NA,0.000388027,"1.0,1.0,1.0","0.955,0.856,1.0",SE,"2.602921684902,2.63729,3.22362062179625","2.48987056105966,3.20354528688348,4.25634109132027",2.821277436,3.316585646,NA,dog,brain,GSE125483
1719,ENSCAFG00000018243,+,ABHD3,chr7,66370246,66370359,66375654,66375828,0.000499044,"0.041,0.265,0.248","0.025,0.031,0.239",MXE,"56.1929427167139,55.17577301983,66.8775654546742","49.9541488456091,50.2589509426346,70.6257629263456",59.41542706,56.94628757,NA,dog,brain,GSE125483
1720,ENSCAFG00000018257,+,MARK3,chr8,71107933,71108095,71108574,71108739,0.002495058,"0.001,0.371,0.339","0.0,0.0,0.361",MXE,"93.469714827368,92.9701705058926,81.4079714434745","92.126125501746,95.6413114391096,132.654423179834",89.28261893,106.8072867,NA,dog,brain,GSE125483
1721,ENSCAFG00000018262,+,PNPLA6,chr20,52328849,52329177,NA,NA,5.18346E-05,"0.006,0.213,0.077","0.017,0.014,0.077",RI,"26.0562825946366,30.439631646295,23.6186802959774","27.0458454063515,27.4401438475653,18.2466138395201",26.70486485,24.24420103,NA,dog,brain,GSE125483
1722,ENSCAFG00000018281,-,ARHGEF37,chr4,59365493,59365689,NA,NA,0.000670422,"0.988,1.0,1.0","0.971,0.947,0.95",SE,"14.6753426473075,15.9501745100165,14.5312218570116","15.9760918127183,25.357630261349,13.5382694892483",15.05224634,18.29066385,NA,dog,brain,GSE125483
1723,ENSCAFG00000018285,+,NA,chr8,71427557,71427584,NA,NA,8.61543E-06,"0.05,0.081,0.085","0.037,0.035,0.093",A5SS,"254.232173327149,243.214528112836,206.104308110186","248.660153687618,239.959121069671,286.891531494131",234.5170032,258.5036021,NA,dog,brain,GSE125483
1724,ENSCAFG00000018285,+,NA,chr8,71427557,71427584,NA,NA,0.000639342,"0.002,0.365,0.409","0.0,0.0,0.346",A5SS,"254.232173327149,243.214528112836,206.104308110186","248.660153687618,239.959121069671,286.891531494131",234.5170032,258.5036021,NA,dog,brain,GSE125483
1725,ENSCAFG00000018318,+,NLE1,chr9,38255347,38255438,NA,NA,6.31456E-09,"1.0,1.0,1.0","0.839,0.851,1.0",SE,"4.26988960824116,3.93737882995016,5.19283305895223","4.47941782751914,6.97101608168227,2.95718495855111",4.466700499,4.802539623,NA,dog,brain,GSE125483
1726,ENSCAFG00000018419,-,SEPTIN6,chrX,91654988,91655033,NA,NA,0.000603966,"0.031,0.044,0.023","0.008,0.018,0.007",SE,"32.3915526454849,29.5200751080268,23.4295409314381","32.9522800401338,27.9830602391304,27.4248026257525",28.44705623,29.45338097,NA,dog,brain,GSE125483
1727,ENSCAFG00000018424,+,TOM1L2,chr5,41636388,41636512,41639550,41639626,9.51315E-05,"0.032,0.335,0.267","0.003,0.027,0.313",MXE,"40.5915718714734,39.7155333275862,34.9468139717868","32.7216498201411,40.2348150039185,34.2777131069749",38.41797306,35.74472598,NA,dog,brain,GSE125483
1728,ENSCAFG00000018424,+,TOM1L2,chr5,41620795,41620957,NA,NA,6.54314E-05,"1.0,0.986,1.0","0.977,0.965,1.0",SE,"40.5915718714734,39.7155333275862,34.9468139717868","32.7216498201411,40.2348150039185,34.2777131069749",38.41797306,35.74472598,NA,dog,brain,GSE125483
1729,ENSCAFG00000018424,+,TOM1L2,chr5,41647861,41647921,NA,NA,0.000639477,"1.0,1.0,1.0","1.0,0.757,1.0",SE,"40.5915718714734,39.7155333275862,34.9468139717868","32.7216498201411,40.2348150039185,34.2777131069749",38.41797306,35.74472598,NA,dog,brain,GSE125483
1730,ENSCAFG00000018437,-,RAI1,chr5,41698031,41703579,41768187,41768325,0.000958929,"0.448,0.123,0.121","0.56,0.84,0.267",MXE,"8.3941085178731,9.2499869432529,5.70335838993149","6.50667515475127,6.92397619436997,2.39380188218648",7.782484617,5.274817744,NA,dog,brain,GSE125483
1731,ENSCAFG00000018437,-,RAI1,chr5,41698031,41703579,NA,NA,4.05327E-06,"0.783,1.0,1.0","0.523,0.343,1.0",SE,"8.3941085178731,9.2499869432529,5.70335838993149","6.50667515475127,6.92397619436997,2.39380188218648",7.782484617,5.274817744,NA,dog,brain,GSE125483
1732,ENSCAFG00000018443,-,RHOT1,chr9,40718293,40718437,NA,NA,0.000154301,"0.0,0.092,0.145","0.0,0.0,0.153",SE,"42.3642741708361,38.7103590016458,37.2890839344964","42.4063622044108,40.9957734042133,55.0635371494404",39.45457237,46.15522425,NA,dog,brain,GSE125483
1733,ENSCAFG00000018462,-,RNF135,chr9,40801101,40801251,NA,NA,0.000221967,"1.0,1.0,1.0","0.743,0.964,0.794",SE,"4.991533,6.077051,4.715103","5.78444,6.292403,4.041354",5.261229,5.372732333,NA,dog,brain,GSE125483
1734,ENSCAFG00000018478,-,MYOM1,chr7,69765020,69765308,NA,NA,1.17086E-05,"1.0,1.0,1.0","0.141,0.72,1.0",SE,"0.561663519538519,0.545806398771864,0.894024536285821","0.399872927056196,1.14256533103833,0.502747341458876",0.667164818,0.681728533,NA,dog,brain,GSE125483
1735,ENSCAFG00000018492,+,CRLF3,chr9,40955200,40955423,40956305,40956438,0.001045996,"1.0,0.693,0.739","1.0,0.996,0.669",MXE,"28.3694646725664,32.3985599247788,33.3668686548673","29.8060625973451,27.2896309867257,39.3645278141593",31.37829775,32.15340713,NA,dog,brain,GSE125483
1736,ENSCAFG00000018501,-,MPRIP,chr5,42246337,42246899,42254270,42254360,0.001342049,"0.997,0.478,0.619","0.995,0.999,0.644",MXE,"48.3324357166984,42.104454888254,39.7192188181587","39.917595279746,40.4844151267302,33.157404392381",43.38536981,37.85313827,NA,dog,brain,GSE125483
1737,ENSCAFG00000018501,-,MPRIP,chr5,42274521,42274722,NA,NA,0.006098252,"0.061,0.61,0.723","0.0,0.0,1.0",RI,"48.3324357166984,42.104454888254,39.7192188181587","39.917595279746,40.4844151267302,33.157404392381",43.38536981,37.85313827,NA,dog,brain,GSE125483
1738,ENSCAFG00000018524,+,HNRNPM,chr20,53028877,53028931,53031125,53031928,8.35434E-06,"0.119,0.032,0.069","0.149,0.173,0.076",MXE,"65.1753445172659,71.9030286343895,72.3681138850125","78.4123069412602,70.3456188437166,76.5885703282307",69.81549568,75.1154987,NA,dog,brain,GSE125483
1739,ENSCAFG00000018556,+,WDR78,chr5,43608855,43609033,NA,NA,0.000924393,"0.913,1.0,1.0","1.0,0.714,1.0",SE,"3.82836195652174,3.53959195357406,3.79956796168018","3.53659703463522,3.17790776492262,5.504909",3.722507291,4.073137933,NA,dog,brain,GSE125483
1740,ENSCAFG00000018560,+,MYH11,chr6,28221634,28221865,NA,NA,0.00027631,"0.983,1.0,0.985","0.988,0.937,1.0",SE,"13.9017468672644,13.4734540729134,14.5827241042526","12.5298995255474,15.9004992439702,17.8966323017296",13.98597501,15.44234369,NA,dog,brain,GSE125483
1741,ENSCAFG00000018575,-,EPB41L3,chr7,71796987,71797551,NA,NA,0.000103942,"0.106,0.357,0.304","0.108,0.107,0.153",SE,"75.9146422396541,65.5688033061561,55.4619489182623","66.9019897846407,66.2239970675314,98.3527515758699",65.64846482,77.15957948,NA,dog,brain,GSE125483
1742,ENSCAFG00000018575,-,EPB41L3,chr7,71781719,71782454,NA,NA,0,"0.011,0.156,0.102","0.005,0.009,0.061",SE,"75.9146422396541,65.5688033061561,55.4619489182623","66.9019897846407,66.2239970675314,98.3527515758699",65.64846482,77.15957948,NA,dog,brain,GSE125483
1743,ENSCAFG00000018575,-,EPB41L3,chr7,71780054,71780447,71781085,71781208,0.000694586,"0.042,0.27,0.313","0.013,0.033,0.29",MXE,"75.9146422396541,65.5688033061561,55.4619489182623","66.9019897846407,66.2239970675314,98.3527515758699",65.64846482,77.15957948,NA,dog,brain,GSE125483
1744,ENSCAFG00000018575,-,EPB41L3,chr7,71788489,71788681,NA,NA,5.58458E-08,"0.906,0.993,1.0","0.782,0.708,1.0",SE,"75.9146422396541,65.5688033061561,55.4619489182623","66.9019897846407,66.2239970675314,98.3527515758699",65.64846482,77.15957948,NA,dog,brain,GSE125483
1745,ENSCAFG00000018575,-,EPB41L3,chr7,71781719,71782454,71783451,71783550,0.002744123,"0.524,0.261,0.317","0.762,0.542,0.475",MXE,"75.9146422396541,65.5688033061561,55.4619489182623","66.9019897846407,66.2239970675314,98.3527515758699",65.64846482,77.15957948,NA,dog,brain,GSE125483
1746,ENSCAFG00000018575,-,EPB41L3,chr7,71781085,71781208,71781719,71782454,0,"0.023,0.182,0.12","0.011,0.018,0.077",MXE,"75.9146422396541,65.5688033061561,55.4619489182623","66.9019897846407,66.2239970675314,98.3527515758699",65.64846482,77.15957948,NA,dog,brain,GSE125483
1747,ENSCAFG00000018575,-,EPB41L3,chr7,71781085,71781208,71781719,71782454,0,"0.019,0.136,0.09","0.009,0.014,0.056",MXE,"75.9146422396541,65.5688033061561,55.4619489182623","66.9019897846407,66.2239970675314,98.3527515758699",65.64846482,77.15957948,NA,dog,brain,GSE125483
1748,ENSCAFG00000018575,-,EPB41L3,chr7,71789415,71789451,NA,NA,2.27416E-05,"0.993,0.99,1.0","0.985,0.944,1.0",SE,"75.9146422396541,65.5688033061561,55.4619489182623","66.9019897846407,66.2239970675314,98.3527515758699",65.64846482,77.15957948,NA,dog,brain,GSE125483
1749,ENSCAFG00000018575,-,EPB41L3,chr7,71781085,71781208,71781719,71782454,2.77556E-15,"0.034,0.187,0.125","0.021,0.027,0.079",MXE,"75.9146422396541,65.5688033061561,55.4619489182623","66.9019897846407,66.2239970675314,98.3527515758699",65.64846482,77.15957948,NA,dog,brain,GSE125483
1750,ENSCAFG00000018575,-,EPB41L3,chr7,71789415,71789451,NA,NA,9.3165E-06,"0.971,0.988,1.0","0.976,0.921,1.0",SE,"75.9146422396541,65.5688033061561,55.4619489182623","66.9019897846407,66.2239970675314,98.3527515758699",65.64846482,77.15957948,NA,dog,brain,GSE125483
1751,ENSCAFG00000018575,-,EPB41L3,chr7,71781085,71781208,NA,NA,0.000815952,"0.995,0.994,1.0","0.991,0.963,1.0",SE,"75.9146422396541,65.5688033061561,55.4619489182623","66.9019897846407,66.2239970675314,98.3527515758699",65.64846482,77.15957948,NA,dog,brain,GSE125483
1752,ENSCAFG00000018615,+,JAK1,chr5,45251881,45252089,NA,NA,4.76999E-07,"1.0,1.0,1.0","0.804,0.806,1.0",SE,"42.9292122837967,34.1713751831256,32.8279817852349","37.4723905925216,47.1698656548418,47.6622442607862",36.64285642,44.10150017,NA,dog,brain,GSE125483
1753,ENSCAFG00000018622,+,DAB2,chr4,69636983,69637637,NA,NA,8.31487E-05,"0.673,1.0,1.0","0.595,0.459,1.0",SE,"1.81263447843431,2.89207497008227,4.66609751408626","1.68629759087509,2.79875579306906,1.7198524522563",3.123602321,2.068301945,NA,dog,brain,GSE125483
1754,ENSCAFG00000018639,+,PTPRM,chr7,74454973,74454985,NA,NA,0.000233988,"0.0,0.196,0.0","0.184,0.0,0.322",SE,"12.5260046738451,12.4632961837909,16.852939623541","13.8395065995397,12.4017904614499,20.2134704109814",13.94741349,15.48492249,NA,dog,brain,GSE125483
1755,ENSCAFG00000018639,+,PTPRM,chr7,74450718,74450745,74454973,74454985,0.000152501,"1.0,0.792,1.0","0.726,1.0,0.718",MXE,"12.5260046738451,12.4632961837909,16.852939623541","13.8395065995397,12.4017904614499,20.2134704109814",13.94741349,15.48492249,NA,dog,brain,GSE125483
1756,ENSCAFG00000018650,+,NLK,chr9,42536917,42537019,42544933,42545020,1.43808E-11,"0.001,0.246,0.127","0.0,0.0,0.126",MXE,"73.8774654914676,60.136134536405,51.8765960068259","62.7239867565415,60.7124588139932,68.1909812798635",61.96339868,63.87580895,NA,dog,brain,GSE125483
1757,ENSCAFG00000018685,+,CPLANE1,chr4,71485125,71486029,NA,NA,0.000758921,"0.754,1.0,1.0","0.619,0.631,1.0",SE,"5.117258,5.245868,5.47119","4.549496,5.894078,7.457098",5.278105333,5.966890667,NA,dog,brain,GSE125483
