"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474231","FPKM.SRR8474260","FPKM.SRR8474271","FPKM.SRR8474282","FPKM.SRR8474293","..files.colon_mean_female","..files.colon_mean_male","Remark","Organism","Tissue","GEO_accession"
"2323","ENSCAFG00000016966","+","TPM1","chr30",27655329,27655405,NA,NA,6.8165234568e-08,5.69567944129e-06,"0.981,0.909,0.977","0.773,0.25","SE","30","TPM1",1800.09889476597,1225.88194171478,700.987847722479,2245.92832814434,156.120015846805,1757.30305487503,285.702621189761,NA,"dog","colon","GSE125483"
"2324","ENSCAFG00000016966","+","TPM1","chr30",27637442,27637568,NA,NA,0.00034646411354,0.00737313826508,"0.973,0.932,0.965","0.954,0.629","SE","30","TPM1",1800.09889476597,1225.88194171478,700.987847722479,2245.92832814434,156.120015846805,1757.30305487503,285.702621189761,NA,"dog","colon","GSE125483"
"2325","ENSCAFG00000016966","+","TPM1","chr30",27654822,27654898,27655329,27655405,1.94091587247e-09,2.99628887813e-07,"0.011,0.038,0.014","0.136,0.624","MXE","30","TPM1",1800.09889476597,1225.88194171478,700.987847722479,2245.92832814434,156.120015846805,1757.30305487503,285.702621189761,NA,"dog","colon","GSE125483"
"2326","ENSCAFG00000016984","-","PER1","chr5",32961065,32961260,NA,NA,1.40547704119e-06,7.84831156865e-05,"0.203,0.031,0.275","0.381,0.418","SE","5","PER1",19.0455226648013,8.9024041723559,13.6103654599888,27.6019730022384,2.89705314829323,18.5166332797985,5.50247286942734,NA,"dog","colon","GSE125483"
"2327","ENSCAFG00000016989","+","DLST","chr8",48004392,48004426,48007028,48007077,0.000613250846172,0.00909747501528,"0.367,0.356,0.406","0.471,0.536","MXE","8","DLST",20.089224,21.1799024894068,30.165178,19.919786,19.665123,20.3963041631356,16.6101003333333,NA,"dog","colon","GSE125483"
"2328","ENSCAFG00000016995","-","PGF","chr8",48072017,48072056,NA,NA,9.23498009563e-05,0.00261354771774,"1.0,0.587,0.436","1.0,1.0","SE","8","PGF",7.13388858206107,4.4382369389313,1.77322495610687,3.52166947328244,2.46091844083969,5.0312649980916,1.41138113231552,NA,"dog","colon","GSE125483"
"2329","ENSCAFG00000017008","-","AURKB","chr5",33027054,33027018,NA,NA,0.00299247999703,0.0264922493855,"0.399,0.17,0.142","1.0,0.525","A3SS","5","AURKB",7.43610483064781,7.85765162808287,14.0245945310753,7.67713665241697,10.0540882811575,7.65696437038255,8.0262276040776,NA,"dog","colon","GSE125483"
"2330","ENSCAFG00000017009","-","NFIX","chr20",49133679,49133802,NA,NA,0.00262097575946,0.0346730846064,"1.0,0.819,1.0","1.0,1.0","SE","20","NFIX",18.8282882578348,14.1747370944919,10.3868285474834,13.6120906096866,2.86717843589744,15.5383719873378,4.41800232779361,NA,"dog","colon","GSE125483"
"2331","ENSCAFG00000017012","-","MLH3","chr8",48149402,48152273,NA,NA,0.0027082370271,0.0129303046031,"1.0,0.0,1.0","1.0,1.0","RI","8","MLH3",4.2556541014111,2.80456078062088,4.28606653904045,3.2577570635936,3.61762339416745,3.43932398187519,2.6345633110693,NA,"dog","colon","GSE125483"
"2332","ENSCAFG00000017014","-","KCTD13","chr6",17958394,17958503,NA,NA,1.63616838189e-07,1.23867571029e-05,"0.0,0.0,0.027","0.165,0.64","SE","6","KCTD13",3.8836501910828,3.46223073521383,3.89854743494086,3.53267346496815,2.37891541856233,3.62618479708826,2.0924876178344,NA,"dog","colon","GSE125483"
"2333","ENSCAFG00000017026","+","XYLT2","chr9",26326725,26326921,NA,NA,0.0039465387546,0.0475087876048,"0.761,0.824,0.826","0.948,0.914","SE","9","XYLT2",6.803956,12.587695,15.919691,5.981822,10.813562,8.45782433333333,8.91108433333333,NA,"dog","colon","GSE125483"
"2334","ENSCAFG00000017031","-","MRPL27","chr9",26339720,26339788,NA,NA,5.37194044803e-09,6.10031237348e-07,"0.845,0.839,0.832","0.879,0.946","SE","9","MRPL27",59.044632,74.002945,69.098618,65.143036,95.345886,66.0635376666667,54.8148346666667,NA,"dog","colon","GSE125483"
"2335","ENSCAFG00000017041","+","SNX1","chr30",28636581,28636725,28637307,28637388,1.57167656464e-05,0.000528168859138,"0.388,0.35,0.392","0.46,0.528","MXE","30","SNX1",41.6538993039167,36.367111076351,39.8959866866634,48.0601065488349,37.9959576395637,42.0270389763675,25.9639814420757,NA,"dog","colon","GSE125483"
"2336","ENSCAFG00000017041","+","SNX1","chr30",28636581,28636725,NA,NA,0.00102790488032,0.0166454075497,"0.931,0.898,0.949","0.948,0.985","SE","30","SNX1",41.6538993039167,36.367111076351,39.8959866866634,48.0601065488349,37.9959576395637,42.0270389763675,25.9639814420757,NA,"dog","colon","GSE125483"
"2337","ENSCAFG00000017041","+","SNX1","chr30",28636581,28636725,NA,NA,0,0,"0.726,0.801,0.815","0.952,0.988","SE","30","SNX1",41.6538993039167,36.367111076351,39.8959866866634,48.0601065488349,37.9959576395637,42.0270389763675,25.9639814420757,NA,"dog","colon","GSE125483"
"2338","ENSCAFG00000017041","+","SNX1","chr30",28636581,28636725,28637884,28637956,1.2265584437e-08,1.34648860264e-06,"0.242,0.001,0.213","0.267,0.282","MXE","30","SNX1",41.6538993039167,36.367111076351,39.8959866866634,48.0601065488349,37.9959576395637,42.0270389763675,25.9639814420757,NA,"dog","colon","GSE125483"
"2339","ENSCAFG00000017041","+","SNX1","chr30",28636581,28636725,28637884,28637956,0.000358021152854,0.00599533727152,"0.364,0.322,0.364","0.435,0.449","MXE","30","SNX1",41.6538993039167,36.367111076351,39.8959866866634,48.0601065488349,37.9959576395637,42.0270389763675,25.9639814420757,NA,"dog","colon","GSE125483"
"2340","ENSCAFG00000017062","-","SLC50A1","chr7",42370853,42371015,NA,NA,0.000125677011082,0.00335971570575,"0.954,0.908,0.928","0.965,0.971","SE","7","SLC50A1",31.461293,59.4512230504202,55.965456605042,17.7720157478992,75.3163449159664,36.2281772661065,43.7606005070028,NA,"dog","colon","GSE125483"
"2341","ENSCAFG00000017065","+","INO80E","chr6",18037152,18037269,NA,NA,5.87369120661e-05,0.00184162705616,"0.363,0.422,0.41","0.585,0.862","SE","6","INO80E",38.9899846244131,28.9058465352113,24.8780181126761,37.1406828075117,14.7752891220657,35.0121713223787,13.2177690782473,NA,"dog","colon","GSE125483"
"2342","ENSCAFG00000017070","+","TRMT1","chr20",49101804,49101947,NA,NA,0.00151557821871,0.0224692992414,"0.941,0.926,0.841","1.0,1.0","SE","20","TRMT1",7.585151,6.993684,6.810032,6.00315,3.956728,6.86066166666667,3.58892,NA,"dog","colon","GSE125483"
"2343","ENSCAFG00000017078","+","NDEL1","chr5",33230769,33230804,NA,NA,1.21557319765e-08,1.21229877538e-06,"0.288,0.157,0.347","0.085,0.021","SE","5","NDEL1",7.90297285710195,6.13805886139748,6.32508506414662,8.26304502691867,3.19623297451317,7.4346922484727,3.17377267955326,NA,"dog","colon","GSE125483"
"2344","ENSCAFG00000017095","-","YPEL3","chr6",18101258,18101959,NA,NA,0,0,"0.145,0.0,0.152","0.331,0.219","RI","6","YPEL3",70.1673728099688,42.8634354953271,74.8630650218069,54.3840733115265,61.9578963364486,55.8049605389408,45.6069871194185,NA,"dog","colon","GSE125483"
"2345","ENSCAFG00000017100","-","ADAM15","chr7",42434824,42434894,NA,NA,0.00024979548604,0.0057161167078,"0.926,0.953,0.913","0.98,0.98","SE","7","ADAM15",31.808409408094,33.9819903268929,45.8866562637076,24.638312718799,32.4472447733681,30.142904151262,26.1113003456919,NA,"dog","colon","GSE125483"
"2346","ENSCAFG00000017100","-","ADAM15","chr7",42434115,42434187,NA,NA,0,0,"0.077,0.298,0.118","0.67,0.614","SE","7","ADAM15",31.808409408094,33.9819903268929,45.8866562637076,24.638312718799,32.4472447733681,30.142904151262,26.1113003456919,NA,"dog","colon","GSE125483"
"2347","ENSCAFG00000017100","-","ADAM15","chr7",42434115,42434190,42434824,42434894,0.00396850076103,0.0371295336354,"0.752,0.581,0.647","0.578,0.495","MXE","7","ADAM15",31.808409408094,33.9819903268929,45.8866562637076,24.638312718799,32.4472447733681,30.142904151262,26.1113003456919,NA,"dog","colon","GSE125483"
"2348","ENSCAFG00000017100","-","ADAM15","chr7",42433630,42433702,NA,NA,5.4733995114e-14,1.60793009342e-11,"0.18,0.413,0.197","0.656,0.747","SE","7","ADAM15",31.808409408094,33.9819903268929,45.8866562637076,24.638312718799,32.4472447733681,30.142904151262,26.1113003456919,NA,"dog","colon","GSE125483"
"2349","ENSCAFG00000017100","-","ADAM15","chr7",42433373,42433367,NA,NA,0.00162420354069,0.0165723818898,"0.0,0.0,0.006","0.1,0.077","A3SS","7","ADAM15",31.808409408094,33.9819903268929,45.8866562637076,24.638312718799,32.4472447733681,30.142904151262,26.1113003456919,NA,"dog","colon","GSE125483"
"2350","ENSCAFG00000017112","-","SPG21","chr30",29375214,29375301,NA,NA,0.00304119515308,0.0388993759594,"0.895,0.952,0.958","1.0,0.987","SE","30","SPG21",12.5971529642249,10.211997516184,12.1114257367973,9.77177604684838,13.3066714982964,10.8603088424191,8.47269907836457,NA,"dog","colon","GSE125483"
"2351","ENSCAFG00000017115","+","DNASE2","chr20",49300410,49300575,NA,NA,0.0013980558663,0.0211090815075,"0.9,0.891,0.941","0.954,0.98","SE","20","DNASE2",39.913486,22.148787,22.638998,32.594376,15.358748,31.5522163333333,12.6659153333333,NA,"dog","colon","GSE125483"
"2352","ENSCAFG00000017116","+","IFT43","chr8",48952972,48953062,48980013,48980078,0.00454170369402,0.0411317606552,"0.442,0.332,0.445","0.547,0.559","MXE","8","IFT43",29.4049012924037,23.1524015879292,9.53510449947971,35.6301966701353,4.63245269927159,29.3958331834894,4.72251906625043,NA,"dog","colon","GSE125483"
"2353","ENSCAFG00000017129","-","FLAD1","chr7",42490036,42490226,NA,NA,5.05802776468e-05,0.0016313044916,"1.0,0.915,0.973","1.0,1.0","SE","7","FLAD1",19.565273,20.910088,23.960655,14.275984,20.441067,18.2504483333333,14.800574,NA,"dog","colon","GSE125483"
"2354","ENSCAFG00000017134","+","OGT","chrX",55833778,55833920,NA,NA,1.74423253618e-10,2.85705289426e-08,"0.236,0.032,0.353","0.595,0.573","SE","X","OGT",36.5739210777091,40.9859053361119,72.3595716243614,34.6205551650981,47.3127852024738,37.3934605263064,39.8907856089451,NA,"dog","colon","GSE125483"
"2355","ENSCAFG00000017135","-","APOBR","chr6",18249478,18249563,NA,NA,5.18029235957e-05,0.000427205928354,"0.0,0.0,0.042","0.105,0.042","RI","6","APOBR",3.80973305070776,2.85899647679627,6.15740669736606,2.00792820247268,6.37028627289016,2.89221924332557,4.17589765675207,NA,"dog","colon","GSE125483"
"2356","ENSCAFG00000017156","+","SHC1","chr7",42507227,42507362,NA,NA,0.00248955445114,0.0333668349555,"0.893,0.859,0.965","0.945,0.966","SE","7","SHC1",29.3794655192589,35.0802158410531,38.893738210629,29.5530161618723,25.4536805997075,31.3375658407281,21.4491396034455,NA,"dog","colon","GSE125483"
"2357","ENSCAFG00000017165","+","PMVK","chr7",42537412,42537565,NA,NA,0.00235727543206,0.0319290246064,"0.936,0.945,0.992","1.0,1.0","SE","7","PMVK",33.456837,28.32749,23.48173,30.009615,18.225187,30.5979806666667,13.9023056666667,NA,"dog","colon","GSE125483"
"2358","ENSCAFG00000017165","+","PMVK","chr7",42534725,42534789,NA,NA,0.000310491661801,0.00676746624475,"0.808,0.89,0.983","1.0,1.0","SE","7","PMVK",33.456837,28.32749,23.48173,30.009615,18.225187,30.5979806666667,13.9023056666667,NA,"dog","colon","GSE125483"
"2359","ENSCAFG00000017165","+","PMVK","chr7",42537412,42537565,NA,NA,0.00359103241287,0.0443172753528,"0.973,0.958,0.964","1.0,0.99","SE","7","PMVK",33.456837,28.32749,23.48173,30.009615,18.225187,30.5979806666667,13.9023056666667,NA,"dog","colon","GSE125483"
"2360","ENSCAFG00000017169","+","ADAR","chr7",42778714,42778886,NA,NA,6.9352010541e-06,0.000310841921873,"1.0,0.857,0.848","1.0,1.0","SE","7","ADAR",10.686155,10.168873,15.358944,7.3124,11.423339,9.38914266666667,8.92742766666667,NA,"dog","colon","GSE125483"
"2361","ENSCAFG00000017174","+","ATXN2L","chr6",18353443,18353565,NA,NA,5.65588686996e-11,9.86204222157e-09,"0.779,0.863,0.717","0.931,1.0","SE","6","ATXN2L",23.1817160578999,24.2792583859176,37.1442499246811,22.0233078464181,19.5344086987242,23.1614274300785,18.8928862078018,NA,"dog","colon","GSE125483"
"2362","ENSCAFG00000017174","+","ATXN2L","chr6",18346310,18346435,NA,NA,0.000110708270961,0.00301017348014,"0.929,0.948,0.941","1.0,0.979","SE","6","ATXN2L",23.1817160578999,24.2792583859176,37.1442499246811,22.0233078464181,19.5344086987242,23.1614274300785,18.8928862078018,NA,"dog","colon","GSE125483"
"2363","ENSCAFG00000017179","-","PHKA1","chrX",56618723,56618900,NA,NA,4.01039814749e-05,0.00134477705623,"0.65,0.593,1.0","1.0,1.0","SE","X","PHKA1",3.12200826326767,3.28811568945539,3.41302780533024,2.67660421900348,1.20902931263036,3.02890939057551,1.54068570598687,NA,"dog","colon","GSE125483"
"2364","ENSCAFG00000017179","-","PHKA1","chrX",56583335,56583536,NA,NA,0.00229993658945,0.0313624551983,"1.0,0.789,1.0","1.0,1.0","SE","X","PHKA1",3.12200826326767,3.28811568945539,3.41302780533024,2.67660421900348,1.20902931263036,3.02890939057551,1.54068570598687,NA,"dog","colon","GSE125483"
"2365","ENSCAFG00000017181","-","MAT2B","chr4",47714581,47714696,47716804,47716999,7.20999750161e-05,0.00177200933622,"0.35,0.175,0.342","0.431,0.436","MXE","4","MAT2B",35.6350970708609,54.2866025476821,99.8518891423841,36.9597359019868,127.888913331788,42.2938118401766,75.913600824724,NA,"dog","colon","GSE125483"
"2366","ENSCAFG00000017195","+","SLC16A2","chrX",57855386,57855615,NA,NA,0.00293190176233,0.0378745274662,"1.0,0.938,1.0","0.85,0.703","SE","X","SLC16A2",1.408446,1.960767,1.392348,0.74219,0.710423,1.37046766666667,0.700923666666667,NA,"dog","colon","GSE125483"
"2367","ENSCAFG00000017197","-","ATP8B2","chr7",42953829,42953909,NA,NA,0.00055556329078,0.0105148522829,"0.939,0.877,1.0","1.0,1.0","SE","7","ATP8B2",13.8441910396295,11.4627239832005,8.25067177902218,10.2555485569675,4.30674699440017,11.8541545265992,4.18580625780745,NA,"dog","colon","GSE125483"
"2368","ENSCAFG00000017201","+","ABCC3","chr9",26565997,26566123,NA,NA,4.51987182983e-05,0.00149271851768,"1.0,1.0,1.0","0.95,0.879","SE","9","ABCC3",2.330014,13.322221,20.262072,2.824751,33.688881,6.15899533333333,17.983651,NA,"dog","colon","GSE125483"
"2369","ENSCAFG00000017219","+","SH2B1","chr6",18378566,18378779,NA,NA,0.00405145225682,0.0483739704752,"0.987,0.963,0.951","1.0,1.0","SE","6","SH2B1",15.7588427832267,19.7885368682777,24.9669963636579,17.141167806444,16.9970999016821,17.5628491526495,13.9880320884467,NA,"dog","colon","GSE125483"
"2370","ENSCAFG00000017219","+","SH2B1","chr6",18379516,18380181,NA,NA,1.78321128093e-05,0.000166096323666,"0.868,0.0,0.866","1.0,1.0","RI","6","SH2B1",15.7588427832267,19.7885368682777,24.9669963636579,17.141167806444,16.9970999016821,17.5628491526495,13.9880320884467,NA,"dog","colon","GSE125483"
"2371","ENSCAFG00000017219","+","SH2B1","chr6",18379460,18379898,NA,NA,1.11022302463e-16,1.00713088663e-14,"0.09,0.0,0.07","0.124,0.094","RI","6","SH2B1",15.7588427832267,19.7885368682777,24.9669963636579,17.141167806444,16.9970999016821,17.5628491526495,13.9880320884467,NA,"dog","colon","GSE125483"
"2372","ENSCAFG00000017219","+","SH2B1","chr6",18378566,18378770,NA,NA,0.000326762737959,0.00704259690496,"0.982,0.935,0.925","1.0,1.0","SE","6","SH2B1",15.7588427832267,19.7885368682777,24.9669963636579,17.141167806444,16.9970999016821,17.5628491526495,13.9880320884467,NA,"dog","colon","GSE125483"
"2373","ENSCAFG00000017220","+","LUC7L3","chr9",26646616,26646682,NA,NA,1.01922850039e-05,0.000423795210462,"0.086,1.0,1.0","0.0,0.0","SE","9","LUC7L3",50.4127604039683,40.3490012138889,52.3578136289683,49.4077726388889,33.5855004579365,46.723178085582,28.6477713623016,NA,"dog","colon","GSE125483"
"2374","ENSCAFG00000017228","+",NA,"chrX",59070812,59070953,NA,NA,7.46977776189e-07,4.52909687904e-05,"0.913,0.897,0.944","0.986,1.0","SE","X","ENSCAFG00000017228",20.149439,21.013754,17.302523,17.872345,13.015808,19.6785126666667,10.1061103333333,NA,"dog","colon","GSE125483"
"2375","ENSCAFG00000017248","-","UBAP2L","chr7",42975007,42975058,NA,NA,0.00013826321331,0.00361746356837,"0.538,0.355,0.48","0.312,0.084","SE","7","UBAP2L",25.0570786609933,28.2936972918527,27.6511523351004,24.1636873141741,15.4130039252232,25.83815442234,14.3547187534412,NA,"dog","colon","GSE125483"
"2376","ENSCAFG00000017260","+","ATP10B","chr4",50147720,50147801,NA,NA,6.16185453979e-05,0.00191421198445,"1.0,0.981,1.0","0.942,0.919","SE","4","ATP10B",0.486991361254466,5.26390353414053,12.2844810182612,0.480277549027392,17.8659148015085,2.07705748147413,10.0501319399232,NA,"dog","colon","GSE125483"
"2377","ENSCAFG00000017266","+","C7H1orf43","chr7",43022470,43022637,NA,NA,0.00118569107376,0.0185050686004,"0.98,0.955,0.956","0.991,0.984","SE","7","C7H1orf43",18.4615435783274,20.6624585989399,24.3504613745583,17.3483113745583,18.5583159128386,18.8241045172752,14.3029257624656,NA,"dog","colon","GSE125483"
"2378","ENSCAFG00000017266","+","C7H1orf43","chr7",43020834,43020952,43022470,43022637,0.000304293820708,0.00527394178006,"0.511,0.996,0.559","0.524,0.537","MXE","7","C7H1orf43",18.4615435783274,20.6624585989399,24.3504613745583,17.3483113745583,18.5583159128386,18.8241045172752,14.3029257624656,NA,"dog","colon","GSE125483"
"2379","ENSCAFG00000017266","+","C7H1orf43","chr7",43022725,43022784,NA,NA,0.00156170834009,0.0230017936281,"0.987,0.873,0.993","0.94,0.995","SE","7","C7H1orf43",18.4615435783274,20.6624585989399,24.3504613745583,17.3483113745583,18.5583159128386,18.8241045172752,14.3029257624656,NA,"dog","colon","GSE125483"
"2380","ENSCAFG00000017266","+","C7H1orf43","chr7",43022470,43022637,NA,NA,0.000818463622272,0.0140716388799,"0.991,0.83,0.994","0.956,0.995","SE","7","C7H1orf43",18.4615435783274,20.6624585989399,24.3504613745583,17.3483113745583,18.5583159128386,18.8241045172752,14.3029257624656,NA,"dog","colon","GSE125483"
"2381","ENSCAFG00000017283","-","TIPIN","chr30",30656118,30656308,NA,NA,0.000264513290649,0.00597243166781,"1.0,0.233,0.0","0.0,0.0","SE","30","TIPIN",9.829689,11.158549,13.099916,10.662972,10.441231,10.5504033333333,7.847049,NA,"dog","colon","GSE125483"
"2382","ENSCAFG00000017293","-","CEP128","chr8",52967470,52967494,NA,NA,0.000523191689567,0.010014378041,"1.0,1.0,1.0","0.599,0.636","SE","8","CEP128",1.38998144800625,0.705939050299713,1.02803227782121,1.38672564190774,0.829403162887673,1.1608820467379,0.619145146902961,NA,"dog","colon","GSE125483"
"2383","ENSCAFG00000017303","+","CD19","chr6",18422052,18422101,18422369,18422458,1.63982005219e-06,8.35124851322e-05,"0.0,0.0,0.0","0.513,0.397","MXE","6","CD19",0.940932,1.143215,8.730143,0.731287,8.217669,0.938478,5.64927066666667,NA,"dog","colon","GSE125483"
"2384","ENSCAFG00000017306","+","NFATC2IP","chr6",18439713,18439858,NA,NA,0.00109567514752,0.0174432858806,"0.84,0.906,1.0","1.0,1.0","SE","6","NFATC2IP",6.10643404544078,7.55025221932748,8.34380643926083,7.61637782247804,6.54408734565283,7.09102136241543,4.96263126163789,NA,"dog","colon","GSE125483"
"2385","ENSCAFG00000017308","-","STON2","chr8",53651801,53651972,NA,NA,0.000356994136906,0.00753787542044,"1.0,0.128,0.227","1.0,1.0","SE","8","STON2",0.169796308641975,0.440742484420929,1.14716435890653,0.0979268691945914,2.21070434803057,0.236155220752498,1.11928956897903,NA,"dog","colon","GSE125483"
"2386","ENSCAFG00000017311","+","TPM3","chr7",43053753,43053829,NA,NA,2.75608758038e-10,4.23231699062e-08,"0.777,0.903,0.764","0.955,0.965","SE","7","TPM3",49.7052560070348,84.4916027720718,115.114888808301,41.507401137179,155.66541049701,58.5680866387619,90.260099768437,NA,"dog","colon","GSE125483"
"2387","ENSCAFG00000017311","+","TPM3","chr7",43054378,43054454,NA,NA,0,0,"0.075,0.025,0.091","0.013,0.007","SE","7","TPM3",49.7052560070348,84.4916027720718,115.114888808301,41.507401137179,155.66541049701,58.5680866387619,90.260099768437,NA,"dog","colon","GSE125483"
"2388","ENSCAFG00000017311","+","TPM3","chr7",43053753,43053829,43054378,43054454,0,0,"0.87,0.955,0.853","0.976,0.988","MXE","7","TPM3",49.7052560070348,84.4916027720718,115.114888808301,41.507401137179,155.66541049701,58.5680866387619,90.260099768437,NA,"dog","colon","GSE125483"
"2389","ENSCAFG00000017354","+","SPATA7","chr8",59693199,59693277,59696395,59696453,0.00022648023609,0.00414374950476,"0.181,0.008,0.076","0.0,0.019","MXE","8","SPATA7",26.927153,18.3091167044025,16.2790796918239,28.558366245283,9.419846,24.5982119832285,8.5663085639413,NA,"dog","colon","GSE125483"
